SKU,Product ID,Ranges,Product Name,Description,Finish,EAN,Width (mm),Height (mm),Depth (mm),Kg,Qty,BP 1,BP2,BP 3,BP 4,BP 5,BP 6,Assembly Instructions,Image URL1,Image URL2,Image URL3,Image URL4,Image URL5,Image URL6,Image URL7,Image URL8,Image URL9,Image URL10,Image URL11,Image URL12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7017671949ak,7671949ak,Paris,Paris Chest of 8 Drawers in White and Oak,"The Paris collection really lives up to its name, with its romantic style, sophisticated look and beautiful classic feel. The perfect way to enhance your space! The Paris range itself is bold and offers plenty of storage options, with charm eluding from every angle. Both functional and stylish, the Paris collection comes in a fade-resistant and easy to clean finish.",White and Oak,5713035043014,1834,868,485,93,3,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Stylish and timeless,Easy gliding drawer runners,Metal handles,Made from PEFC Certified sustainable wood,Made in Denmark,https://www.dropbox.com/s/ela2tbpuu4frqhj/7017671949ak_ai.pdf?dl=0,https://www.dropbox.com/s/dl30zbem889py1f/7017671949ak_1.jpg?dl=0,https://www.dropbox.com/s/au4lb29yfbjfckz/7017671949ak_2.jpg?dl=0,https://www.dropbox.com/s/tms6gr6zdx181m5/7017671949ak_3.jpg?dl=0,https://www.dropbox.com/s/ywbwt399cytb7i8/7017671949ak_4.jpg?dl=0,https://www.dropbox.com/s/qj9ydcvuvrojdm0/7017671949ak_5.jpg?dl=0,https://www.dropbox.com/s/5hnl183l8ocl48n/7017671949ak_6.jpg?dl=0,https://www.dropbox.com/s/w6h0id6cbd0ophg/7017671949ak_7.jpg?dl=0,https://www.dropbox.com/s/bzautlyoh8lejo0/7017671949ak_8.jpg?dl=0,https://www.dropbox.com/s/2lqn78dc0y4k3vo/7017671949ak_9.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70176719djdj,76719djdj,Paris,Chest of 8 Drawers in Walnut,"The Paris collection really lives up to its name, with its romantic style, sophisticated look and beautiful classic feel. The perfect way to enhance your space! The Paris range itself is bold and offers plenty of storage options, with charm eluding from every angle. Both functional and stylish, the Paris collection comes in a fade-resistant and easy to clean finish.",Walnut,5060653081714,1834,868,485,98.0,3,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Stylish and timeless,Easy gliding drawer runners,Made from PEFC Certified sustainable wood,Easy self assembly ,Made in Denmark,https://www.dropbox.com/s/2fp8s5iqv3a1x1n/70176719djdj.pdf?dl=0,https://www.dropbox.com/s/s6kb4g8cxpd5rxz/70176719djdj_1.jpg?dl=0,https://www.dropbox.com/s/oxm7fl63oc40vi9/70176719djdj_2.jpg?dl=0,https://www.dropbox.com/s/hryiesecxo0uxwt/70176719djdj_3.jpg?dl=0,https://www.dropbox.com/s/cwnmrk8mnqcghqm/70176719djdj_4.jpg?dl=0,https://www.dropbox.com/s/2xtmfbfva43zks6/70176719djdj_5.jpg?dl=0,https://www.dropbox.com/s/z1lk35h9j337nsm/70176719djdj_6.jpg?dl=0,https://www.dropbox.com/s/eoin636753kf98k/70176719djdj_7.jpg?dl=0,https://www.dropbox.com/s/jni1eb70wfntd38/70176719djdj_8.jpg?dl=0,https://www.dropbox.com/s/w0eb8mzxp8dqcrx/70176719djdj_9.jpg?dl=0,https://www.dropbox.com/s/npgdvqus8bss8so/70176719djdj_10.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70176719igig,76719igig,Paris,Chest of 8 Drawers in Matt Grey,"The Paris collection really lives up to its name, with its romantic style, sophisticated look and beautiful classic feel. The perfect way to enhance your space! The Paris range itself is bold and offers plenty of storage options, with charm eluding from every angle. Both functional and stylish, the Paris collection comes in a fade-resistant and easy to clean finish.",Matt Grey,5060653081721,1834,868,485,92.7,3,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Stylish and timeless,Easy gliding drawer runners,Made from PEFC Certified sustainable wood,Easy self assembly ,Made in Denmark,https://www.dropbox.com/s/wwqaxpqphauzn63/70176719igig_ai.pdf?dl=0,https://www.dropbox.com/s/6h3q66pldtwgvib/70176719igig_1.jpg?dl=0,https://www.dropbox.com/s/rtviqyj7euv5vgg/70176719igig_2.jpg?dl=0,https://www.dropbox.com/s/ldfp9uf2d05cu9t/70176719igig_3.jpg?dl=0,https://www.dropbox.com/s/adj3r5srmn1xsfn/70176719igig_4.jpg?dl=0,https://www.dropbox.com/s/8p5hhb80sk85we2/70176719igig_5.jpg?dl=0,https://www.dropbox.com/s/12grtro2mk1lvcp/70176719igig_6.jpg?dl=0,https://www.dropbox.com/s/cq95kbmg3dblr7o/70176719igig_7.jpg?dl=0,https://www.dropbox.com/s/ffniieerhlhunjq/70176719igig_8.jpg?dl=0,https://www.dropbox.com/s/ffsinntcyqmylj6/70176719igig_9.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7017780149ak,7780149ak,Paris,Paris Single Bed (90 x 200) in White and Oak,"The Paris collection really lives up to its name, with its romantic style, sophisticated look and beautiful classic feel. The perfect way to enhance your space! The Paris range itself is bold and offers plenty of storage options, with charm eluding from every angle. Both functional and stylish, the Paris collection comes in a fade-resistant and easy to clean finish.",White and Oak,5713035019842,1086,1000,2108,37,4,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Stylish and timeless,Bed slats included,Made from PEFC Certified sustainable wood,Made in Denmark,,https://www.dropbox.com/s/dyhprekz9kjsh92/7017780149ak_ai.pdf?dl=0,https://www.dropbox.com/s/35xoq69rpv7q747/7017780149ak_1.jpg?dl=0,https://www.dropbox.com/s/epr17ikvzjyr00r/7017780149ak_2.jpg?dl=0,https://www.dropbox.com/s/otqv39nasbp4rou/7017780149ak_3.jpg?dl=0,https://www.dropbox.com/s/l7e5hpz1621solb/7017780149ak_4.jpg?dl=0,https://www.dropbox.com/s/7lh3zlrm0ekhzsv/7017780149ak_5.jpg?dl=0,https://www.dropbox.com/s/gil76wwzseyr9ji/7017780149ak_6.jpg?dl=0,https://www.dropbox.com/s/0eiootadfkd5y9q/7017780149ak_7.jpg?dl=0,https://www.dropbox.com/s/175bmiv5e507auf/7017780149ak_8.jpg?dl=0,https://www.dropbox.com/s/4ymp3e94220yhu7/7017780149ak_9.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70177801ig,77801ig,Paris,Single Bed (90 x 200) in Matt Grey,"The Paris collection really lives up to its name, with its romantic style, sophisticated look and beautiful classic feel. The perfect way to enhance your space! The Paris range itself is bold and offers plenty of storage options, with charm eluding from every angle. Both functional and stylish, the Paris collection comes in a fade-resistant and easy to clean finish.",Matt Grey,5713035049078,1086,1000,2108,42.1,4,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Stylish and timeless,Comes includes bed slats,Made from PEFC Certified sustainable wood,Easy self assembly ,Made in Denmark,https://www.dropbox.com/s/hk9j49jwu7cpd0v/70177801ig_ai.pdf?dl=0,https://www.dropbox.com/s/fi73vuxd4wgv53d/70177801ig_1.jpg?dl=0,https://www.dropbox.com/s/mlrnu0ataszizfe/70177801ig_2.jpg?dl=0,https://www.dropbox.com/s/21i6c2p8ydh1zgs/70177801ig_3.jpg?dl=0,https://www.dropbox.com/s/en8j2iammx9m635/70177801ig_4.jpg?dl=0,https://www.dropbox.com/s/ii4rj3xoi8qpc47/70177801ig_5.jpg?dl=0,https://www.dropbox.com/s/bthfj1eczvusnv4/70177801ig_6.jpg?dl=0,https://www.dropbox.com/s/h9astp1dh0gd4dt/70177801ig_7.jpg?dl=0,https://www.dropbox.com/s/0m7bypdyywsh6cp/70177801ig_8.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70177802ig,77802ig,Paris,Double Bed 4ft6 (140 x 190) in Matt Grey,"The Paris collection really lives up to its name, with its romantic style, sophisticated look and beautiful classic feel. The perfect way to enhance your space! The Paris range itself is bold and offers plenty of storage options, with charm eluding from every angle. Both functional and stylish, the Paris collection comes in a fade-resistant and easy to clean finish.",Matt Grey,5713035049184,1581,1100,2008,64.7,4,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Stylish and timeless,Comes includes bed slats,Made from PEFC Certified sustainable wood,Easy self assembly ,Made in Denmark,https://www.dropbox.com/s/tq151kv4smz7ghj/70177802ig_ai.pdf?dl=0,https://www.dropbox.com/s/oybstop7dq7v34o/70177802ig_1.jpg?dl=0,https://www.dropbox.com/s/329e3sqnkm26uor/70177802ig_2.jpg?dl=0,https://www.dropbox.com/s/ccy3qpiywg3dw66/70177802ig_3.jpg?dl=0,https://www.dropbox.com/s/c2iwi0vv1bq9d7e/70177802ig_4.jpg?dl=0,https://www.dropbox.com/s/i0aiu5feg0cnbyj/70177802ig_5.jpg?dl=0,https://www.dropbox.com/s/i1mmbgmpidu1f42/70177802ig_6.jpg?dl=0,https://www.dropbox.com/s/mx8zfj1rur6x69a/70177802ig_7.jpg?dl=0,https://www.dropbox.com/s/llpiwrwq3vnobpi/70177802ig_8.jpg?dl=0,https://www.dropbox.com/s/5yb5qchb5ps1izs/70177802ig_9.jpg?dl=0,https://www.dropbox.com/s/aq5y1zqtqa6r7f1/70177802ig_10.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7017781149ak,7781149ak,Paris,TV Unit - Wide - 2 Doors 1 Shelf in White and Oak,"The Paris collection really lives up to its name, with its romantic style, sophisticated look and beautiful classic feel. The perfect way to enhance your space! The Paris range itself is bold and offers plenty of storage options, with charm eluding from every angle. Both functional and stylish, the Paris collection comes in a fade-resistant and easy to clean finish.",White and Oak,5060653081783,1494,506,416,53.8,2,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Stylish and timeless,Easy gliding drawer runners,Adjustable hinges on all doors,Made from PEFC Certified sustainable wood,Made in Denmark,https://www.dropbox.com/s/l23wqf0amt6x1ij/7017781149ak.pdf?dl=0,https://www.dropbox.com/s/u0t3osphcrgsdkd/7017781149ak_1.jpg?dl=0,https://www.dropbox.com/s/0s66801wblyob2f/7017781149ak_2.jpg?dl=0,https://www.dropbox.com/s/toes61lo2s3kiq1/7017781149ak_3.jpg?dl=0,https://www.dropbox.com/s/5fd1rouwmqbvsqr/7017781149ak_4.jpg?dl=0,https://www.dropbox.com/s/p5k2jqr02im3jf7/7017781149ak_5.jpg?dl=0,https://www.dropbox.com/s/pb9sss9vucb4ivd/7017781149ak_6.jpg?dl=0,https://www.dropbox.com/s/gpn3fq25l756x0l/7017781149ak_7.jpg?dl=0,https://www.dropbox.com/s/uhmlsxu2k1diapt/7017781149ak_8.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7017781249ak,7781249ak,Paris,TV Unit - 2 Drawers 2 Shelves in White and Oak,"The Paris collection really lives up to its name, with its romantic style, sophisticated look and beautiful classic feel. The perfect way to enhance your space! The Paris range itself is bold and offers plenty of storage options, with charm eluding from every angle. Both functional and stylish, the Paris collection comes in a fade-resistant and easy to clean finish.",White and Oak,5060653081806,1026,507,416,35.5,1,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Stylish and timeless,Easy gliding drawer runners,Adjustable hinges on all doors,Made from PEFC Certified sustainable wood,Made in Denmark,https://www.dropbox.com/s/zmkyxkol25viuc9/7017781249ak.pdf?dl=0,https://www.dropbox.com/s/hyhzifszn28pd0q/7017781249ak_1.jpg?dl=0,https://www.dropbox.com/s/ov9oi5emy5i4zyz/7017781249ak_2.jpg?dl=0,https://www.dropbox.com/s/lo7wt6slqy9fd63/7017781249ak_3.jpg?dl=0,https://www.dropbox.com/s/h6zmcjkdhngjs1m/7017781249ak_4.jpg?dl=0,https://www.dropbox.com/s/f980569n9i8ao20/7017781249ak_5.jpg?dl=0,https://www.dropbox.com/s/h2ky462ynvi1w0u/7017781249ak_6.jpg?dl=0,https://www.dropbox.com/s/xxsaecfjxlqf9ki/7017781249ak_7.jpg?dl=0,https://www.dropbox.com/s/ren6w48ko2mrj0w/7017781249ak_8.jpg?dl=0,https://www.dropbox.com/s/266gd8j2kmd6w8j/7017781249ak_9.jpg?dl=0,https://www.dropbox.com/s/0ksqcn20d983djr/7017781249ak_10.jpg?dl=0,https://www.dropbox.com/s/w7t0kq1cmm1yrmc/7017781249ak_11.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70270296cj,70296cj,Naia,Wide Chest of 6 Drawers (3+3) in Truffle Oak,The Naia collection offers a tribute to timeless furniture design with a modern edge.,Truffle Oak,5060653081813,1536,701,500,54.7,2,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Easy gliding drawer runners,Stylish and contemporary,Easy self assembly ,Made from PEFC Certified sustainable wood,Made in Denmark,https://www.dropbox.com/s/h4y4uvwc4oa17n2/70270296cj_ai.pdf?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAA7RA0wTRxkYAP1B58yjMoma/70270296cj_1.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AADWvUA7OoU7UsjGlgYq9pZOa/70270296cj_2.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAA3eHM0JoVosvH_sg2WlrS7a/70270296cj_3.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AACDFx1avesaq-p4fh71SPOXa/70270296cj_4.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AADJ9ssN07AzfawVDhO2EIOya/70270296cj_5.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AACgQRhQkWkaC4Cd2hQvuxqKa/70270296cj_6.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AADXVXw7lvhL8l1LBn_vF2Tma/70270296cj_7.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AACHrY68jTkCmXvBDcfAYVe0a/70270296cj_8.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70271071cj,71071cj,Naia,Chest of 5 Drawers in Truffle Oak,The Naia collection offers a tribute to timeless furniture design with a modern edge.,Truffle Oak,5060653081820,768,1113,500,41.6,2,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Easy gliding drawer runners,Stylish and contemporary,Easy self assembly ,Made from PEFC Certified sustainable wood,Made in Denmark,https://www.dropbox.com/s/gyyyow9jcg8mppt/70271071cj_ai.pdf?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AABZMoXoIrROsZs8-mJNL8Qla/70271071cj_1.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AACtncu3tPhnzgYD0uBVYJG7a/70271071cj_2.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAA3TpxGr4pq2MZGc3Vk6Rl9a/70271071cj_3.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AABuzi8WkmXuEoDNXlnOf_jPa/70271071cj_4.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAAW0jp_scX8_gzM3fL8wtria/70271071cj_5.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AABgmhb6QutawAXULQffp1sZa/70271071cj_6.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AACfYm541uUhzqU32H_-lk4Fa/70271071cj_7.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AADHoD7oohlP96lRGXg180ARa/70271071cj_8.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70271071gm,71071gm,Naia,Chest of 5 Drawers in Black Matt,The Naia collection offers a tribute to timeless furniture design with a modern edge.,Black Matt,5060653081837,768,1113,500,41.6,2,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Easy gliding drawer runners,Stylish and contemporary,Easy self assembly ,Made from PEFC Certified sustainable wood,Made in Denmark,https://www.dropbox.com/s/6g12l8x82ysvxxz/70271071gm_ai.pdf?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAAX1F928ctaBbXbXnTFN1yca/70271071gm_1.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAC80L9y2fSuqsXtMJRsVpzOa/70271071gm_2.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AADdSBdVO9eOTMvdGYJQPRjma/70271071gm_3.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AACFcOmfZwv17fxZ-JsshTlfa/70271071gm_4.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AACUGtNuRRlZRbPO6_CESFxJa/70271071gm_5.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAAk6SewPGu19rX20l46zEJHa/70271071gm_6.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAAsRaL6bIa4NuHs-_uyrSr0a/70271071gm_7.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AABXpDAcyWpykMnsiE7M9vuza/70271071gm_8.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAAz7cbEGpYwMV1FaCuT_oGRa/70271071gm_9.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AADtrSTTJ2WtARFV2LppC9B9a/70271071gm_10.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70271072gm,71072gm,Naia,Wide Chest of 6 Drawers (3+3) in Black Matt,The Naia collection offers a tribute to timeless furniture design with a modern edge.,Black Matt,5060653081851,1536,701,500,57.6,2,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Easy gliding drawer runners,Stylish and contemporary,Easy self assembly ,Made from PEFC Certified sustainable wood,Made in Denmark,https://www.dropbox.com/s/wnd5ip6fbwjyyb8/70271072gm_ai.pdf?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AACa0tSMtzOg3vG79OH9Wub5a/70271072gm_1.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAB0lbK09YZiGB3BeAFW9tZCa/70271072gm_2.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AADCIPmQUKYEvHE1sUgyCEJDa/70271072gm_3.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAAqADnQ3dLbWp_lbfZ0msooa/70271072gm_4.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAB5qrGLwejO8o_iflAUV560a/70271072gm_5.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAAD8EHV23QkNzKzxinZLBJka/70271072gm_6.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAChRmJ8v8T_x45atBXmnlaXa/70271072gm_7.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AACcFbDAvcJq-QpOqcBa13zla/70271072gm_8.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AACZjJlA2A4wCmNQwwQu6Xhxa/70271072gm_9.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AADrR6tUlwqo4ZS5twdUVbqFa/70271072gm_10.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70271073cj,71073cj,Naia,Narrow Chest of 5 Drawers in Truffle Oak,The Naia collection offers a tribute to timeless furniture design with a modern edge.,Truffle Oak,5060653081868,402,1113,500,28.7,1,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Easy gliding drawer runners,Stylish and contemporary,Easy self assembly ,Made from PEFC Certified sustainable wood,Made in Denmark,https://www.dropbox.com/s/baadfzfbh0aqd28/70271073cj_ai.pdf?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAD_hoOuNhhIEqA7FXLoG4Y8a/70271073cj_1.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AABtu1LrfVPudcGDMsgmdA9ca/70271073cj_2.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAAxO8Zyo66-0JGZM-uLoRpra/70271073cj_3.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAAnp0oi9JhDenNGWzoVwAC5a/70271073cj_4.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAA7VHeokF3shWSue01IJGjna/70271073cj_5.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70271073gm,71073gm,Naia,Narrow Chest of 5 Drawers in Black Matt,The Naia collection offers a tribute to timeless furniture design with a modern edge.,Black Matt,5060653081875,402,1113,500,28.7,1,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Easy gliding drawer runners,Stylish and contemporary,Easy self assembly ,Made from PEFC Certified sustainable wood,Made in Denmark,https://www.dropbox.com/s/d0v6p5l1413g3sr/70271073gm_ai.pdf?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AACu_Z8rVD0mHkCJsvgdcVrZa/70271073gm_1.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AADaGVBpKmhLS_gtk95MPjzPa/70271073gm_2.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAC2znpwZzRuwFgaBqTIkBn9a/70271073gm_3.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AABGuT9AmXnkimciyLZI1HmNa/70271073gm_4.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AACRdSDR8MhOMp1aEajVesnia/70271073gm_5.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAAOmZ3blRDL6QUNeBOfuFkRa/70271073gm_6.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAD0bYWhR4daX_PVtAWjwRJqa/70271073gm_7.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAAKANOe9BfcHRV9CQ8EWL1oa/70271073gm_8.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AACNagVNYOMMcV76B0gJj38ba/70271073gm_9.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAA2p3ilWH-ak68zhq617onka/70271073gm_10.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70271075cj,71075cj,Naia,Sideboard - 1 Drawer 2 Doors in Truffle Oak,The Naia collection offers a tribute to timeless furniture design with a modern edge.,Truffle Oak,5060653081882,802,1004,400,33.7,1,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Easy gliding drawer runners,Adjustable hinges on all doors,Easy self assembly ,Made from PEFC Certified sustainable wood,Made in Denmark,https://www.dropbox.com/s/yojgu50fv7ic6ow/70271075cj_ai.pdf?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AADq32pCmH7SJJyKXVrIswQXa/70271075cj_1.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAA4GgMQ69yG9B6Mukuom0lya/70271075cj_2.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAC9eVm1gONHsevSDGQuaZbna/70271075cj_3.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AADrWKnVVL7gIWXhU2-mnilca/70271075cj_4.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AABBUogazOf5trKk3M-tn-UVa/70271075cj_5.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70271075gm,71075gm,Naia,Sideboard - 1 Drawer 2 Doors in Black Matt,The Naia collection offers a tribute to timeless furniture design with a modern edge.,Black Matt,5060653081899,802,1004,400,33.7,1,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Easy gliding drawer runners,Adjustable hinges on all doors,Easy self assembly ,Made from PEFC Certified sustainable wood,Made in Denmark,https://www.dropbox.com/s/atf1qcb07hla2yp/70271075gm.pdf?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AABrjEBnLFfiiDoL1-cIBGxka/70271075gm_1.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAD8JsMihJgKc9zWuv-mRUcma/70271075gm_2.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAB6iF87fGlZMJlOX70Csmsza/70271075gm_3.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AACsJ-6DfK1-UNYPoDrIUee2a/70271075gm_4.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAC2WeR8Khs8Eu5qWAvLTkH8a/70271075gm_5.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AABoDQjuilKzKOYhC92RPDo3a/70271075gm_6.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAC2ovxAEtwzJ25pzohW7fHCa/70271075gm_7.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AAB-Nn8vOYfh3eOuFkn6b_Nva/70271075gm_8.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AABOwfmzKdgW3IFz8ZqZIS93a/70271075gm_9.jpg?dl=0,https://www.dropbox.com/sh/mfejs9mgetck2ti/AABJvOvLVV8XGdliVzLXSntEa/70271075gm_10.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
